Cast Type,Person ID,Lead,Season Type,Season,First Name,Last Name,Age,Occupation (Raw),Occupation (Clean),Occupation Group,Week Number Eliminated,Place,Circumstance,Bachelor Pad 1,Bachelor Pad 2,Bachelor Pad 3,BiP 1,BiP 2,BiP 3,BiP 4,BiP 5,BiP 6,Bachelor Winter Games,Total Ensemble Appearances,Hometown,State,Lead Religion,Lead Race,How Season Ended,Relationship Status (Nov 2021)
Contestant,668,Jesse Palmer,Bachelor,Bachelor 5,Jessica,Bowlin,22,Student,Student,Student (General),Winner,1,,,,,,,,,,,,0,Huntington Beach,California,,,,
Contestant,669,Jesse Palmer,Bachelor,Bachelor 5,Jessica,Holcomb,25,Attorney,Attorney,Lawyers & Legal Services,Week 3,7,,,,,,,,,,,,0,Pearsall,Texas,,,,
Contestant,670,Jesse Palmer,Bachelor,Bachelor 5,Jessica,Kyron,21,Student,Student,Student (General),Week 1,22,,,,,,,,,,,,0,Cincinnati,Ohio,,,,
Contestant,671,Jesse Palmer,Bachelor,Bachelor 5,Julie,Durda,24,Professional Cheerleader,Professional Cheerleader,Professional Athletics,Week 3,8,,,,,,,,,,,,0,Sacramento,California,,,,
Contestant,672,Jesse Palmer,Bachelor,Bachelor 5,Karen,Lindsay,28,Pharmaceutical sales,Pharmaceutical Sales,Sales,Week 4,6,,,,,,,,,,,,0,Pleasant Grove,Utah,,,,
Contestant,673,Jesse Palmer,Bachelor,Bachelor 5,Katie,Gehart,22,LASIK Eye and Skin Center manager,Lasik Eye & Skin Center Manager,Health & Human Services Administration,Week 3,10,,,,,,,,,,,,0,Scottsdale,Arizona,,,,
Contestant,674,Jesse Palmer,Bachelor,Bachelor 5,Kristin,Clearwater,25,Singer,Singer,Musicians & Singers,Week 1,25,,,,,,,,,,,,0,Sausalito,California,,,,
Contestant,675,Jesse Palmer,Bachelor,Bachelor 5,Kristy,Romero,25,Student,Student,Student (General),Week 2,16,,,,,,,,,,,,0,Dearborn,Michigan,,,,
Contestant,676,Jesse Palmer,Bachelor,Bachelor 5,Mandy,Clemens,25,Professional soccer player,Professional Soccer Player,Professional Athletics,Week 2,15,,,,,,,,,,,,0,San Diego,California,,,,
Contestant,677,Jesse Palmer,Bachelor,Bachelor 5,Mandy Jaye,Jeffreys,26,Designer for an architect firm,Designer For An Architect Firm,Art & Design,Week 6,3,,,,,,,,,,,,0,Midland,Texas,,,,
Contestant,678,Jesse Palmer,Bachelor,Bachelor 5,Rachel,Clementi,26,Fashion public relations manager,Fashion Public Relations Manager,Fashion Design & Retail,Week 1,24,,,,,,,,,,,,0,Buffalo,New York,,,,
Contestant,679,Jesse Palmer,Bachelor,Bachelor 5,Suzie,Williams,23,Prosthetic technician,Prosthetic Technician,Health & Medical Professional,Week 4,5,,,,,,,,,,,,0,Ann Arbor,Michigan,,,,
Contestant,680,Jesse Palmer,Bachelor,Bachelor 5,Tara,Huckeby,23,General contractor,General Contractor,Construction & Trades,Week 7,2,,,,,,,,,,,,0,Shawnee,Oklahoma,,,,
Contestant,681,Jesse Palmer,Bachelor,Bachelor 5,Trish,Schneider,28,Model,Model,Modeling & Acting,Week 5,4,,,,,,,,,,,,0,Atlanta,Georgia,,,,
Contestant,682,Jillian Harris,Bachelorette,Bachelorette 5,Adam,Duvendeck,27,Olympic Cyclist,Olympic Cyclist,Professional Athletics,Week 1,21,,,,,,,,,,,,0,Santa Barbara,California,,,,
Contestant,683,Jillian Harris,Bachelorette,Bachelorette 5,Brad,Seberhagen,27,Financial Advisor,Financial Advisor,Financial Services & Investing,Week 3,14,,,,,,,,,,,,0,Park Ridge,Illinois,,,,
Contestant,684,Jillian Harris,Bachelorette,Bachelorette 5,Brian,Duke,32,IT Consultant,IT Consultant,Technology & Software,Week 2,17,,,,,,,,,,,,0,Birmingham,Alabama,,,,
Contestant,685,Jillian Harris,Bachelorette,Bachelorette 5,Bryan,Vaderman,28,High School Coach,High School Coach,Personal Trainers & Coaches,Week 1,22,,,,,,,,,,,,0,Lawton,Oklahoma,,,,
Contestant,686,Jillian Harris,Bachelorette,Bachelorette 5,Bryce,Harlow,31,Furniture Dealer,Furniture Dealer,Real Estate & Interior Design,Week 1,23,,,,,,,,,,,,0,Fort Lauderdale,Florida,,,,
Contestant,687,Jillian Harris,Bachelorette,Bachelorette 5,Caleb,Kuhl,27,Photographer,Photographer,Art & Design,Week 1,24,,,,,,,,,,,,0,Kansas City,Missouri,,,,
Contestant,688,Jillian Harris,Bachelorette,Bachelorette 5,David,Good,27,Trucking Contractor,Trucking Contractor,Construction & Trades,Week 4,11,,1,,,,,,,,,,1,West Alexandria,Ohio,,,,
Contestant,689,Jillian Harris,Bachelorette,Bachelorette 5,Ed,Swiderski,29,Technology Consultant,Technology Consultant,Technology & Software,Winner,1,,,,1,,,,,,,,1,Monroe,Michigan,,,,
Contestant,690,Jillian Harris,Bachelorette,Bachelorette 5,Greg,Bilbro,31,Entrepreneur,Entrepreneur,Business & Entrepreneurship,Week 1,25,,,,,,,,,,,,0,Albuquerque,New Mexico,,,,
Contestant,691,Jillian Harris,Bachelorette,Bachelorette 5,Jake,Pavelka,31,Commercial Pilot,Commercial Pilot,Aviation,Week 6,7,,,1,,,,,,,,,1,Denton,Texas,,,,
Contestant,692,Jillian Harris,Bachelorette,Bachelorette 5,Jesse,Kovacs,27,Wine Maker,Wine Maker,Food Service,Week 7,5,,1,,,1,,,,,,,2,Carmel Valley,California,,,,
Contestant,693,Jillian Harris,Bachelorette,Bachelorette 5,John,Hardesty,27,Branding Consultant,Branding Consultant,Advertising & Marketing,Week 1,26,,,,,,,,,,,,0,Boise,Idaho,,,,
Contestant,694,Jillian Harris,Bachelorette,Bachelorette 5,John,Presser,29,Marketing Specialist,Marketing Specialist,Advertising & Marketing,Week 1,27,,,,,,,,,,,,0,Fort Wayne,Indiana,,,,
Contestant,695,Jillian Harris,Bachelorette,Bachelorette 5,Josh,Yocam,25,Lifeguard,Lifeguard,Military & Civil Service,Week 1,28,,,,,,,,,,,,0,Tustin,California,,,,
Contestant,696,Jillian Harris,Bachelorette,Bachelorette 5,Juan,Barbieri,35,General Contractor,General Contractor,Construction & Trades,Week 4,12,,1,,,,,,,,,,1,Buenos Aires,Argentina,,,,
Contestant,697,Jillian Harris,Bachelorette,Bachelorette 5,Julien,Hug,34,Restaurateur,Restaurateur,Food Service,Week 2,18,,,,,,,,,,,,0,San Diego,California,,,,
Contestant,698,Jillian Harris,Bachelorette,Bachelorette 5,Kiptyn,Locke,31,Business Developer,Business Developer,Business & Entrepreneurship,Runner-up,2,,1,,,,,,,,,,1,Encinitas,California,,,,
Contestant,699,Jillian Harris,Bachelorette,Bachelorette 5,Kyle,Yauch,26,Graphic Designer,Graphic Designer,Art & Design,Week 1,29,,,,,,,,,,,,0,Austin,Texas,,,,
Contestant,700,Jillian Harris,Bachelorette,Bachelorette 5,Mark,Huebner,26,Pizza Entrepreneur,Pizza Entrepreneur,Food Service,Week 5,10,,,,,,,,,,,,0,Woodstock,Illinois,,,,
Contestant,701,Jillian Harris,Bachelorette,Bachelorette 5,Mathue,Johnson,25,Personal Trainer,Personal Trainer,Personal Trainers & Coaches,Week 2,19,,,,,,,,,,,,0,Andover,Kansas,,,,
Contestant,702,Jillian Harris,Bachelorette,Bachelorette 5,Michael,Stagliano,25,Break Dance Instructor,Break Dance Instructor,Personal Trainers & Coaches,Week 7,6,,,1,1,,,,,,,,2,Tacoma,Washington,,,,
Contestant,703,Jillian Harris,Bachelorette,Bachelorette 5,Mike,Steinberg,28,Baseball Camp Owner,Baseball Camp Owner,Personal Trainers & Coaches,Week 4,13,,,,,,,,,,,,0,New York,New York,,,,
Contestant,704,Jillian Harris,Bachelorette,Bachelorette 5,Reid,Rosenthal,30,Realtor,Realtor,Real Estate & Interior Design,Week 9,3,,,,1,,,,,,,,1,Upper Dublin,Pennsylvania,,,,
Contestant,705,Jillian Harris,Bachelorette,Bachelorette 5,Robby,Descant,25,Bartender,Bartender,Food Service,Week 6,9,,,,,,,,,,,,0,Spring,Texas,,,,
Contestant,706,Jillian Harris,Bachelorette,Bachelorette 5,Sasha,Petrovic,27,Oil & Gas Consultant,Oil & Gas Consultant,Energy & Natural Resources,Week 3,16,,,,,,,,,,,,0,Houston,Texas,,,,
Contestant,707,Jillian Harris,Bachelorette,Bachelorette 5,Simon,Ambrose,26,Soccer Coach,Soccer Coach,Personal Trainers & Coaches,Week 2,20,,,,,,,,,,,,0,Bradford,England,,,,
Contestant,708,Jillian Harris,Bachelorette,Bachelorette 5,Stephen,Reich,30,Lawyer,Lawyer,Lawyers & Legal Services,Week 1,30,,,,,,,,,,,,0,Lexington,Massachusetts,,,,
Contestant,709,Jillian Harris,Bachelorette,Bachelorette 5,Tanner,Pope,30,Financial Analyst,Financial Analyst,Financial Services & Investing,Week 6,8,,,,,,,,,,,,0,Brownfield,Texas,,,,
Contestant,710,Jillian Harris,Bachelorette,Bachelorette 5,Tanner,Fanello,28,Sales Representative,Sales Representative,Sales,Week 3,15,,,,,,,,,,,,0,Derby,Kansas,,,,
Contestant,711,Jillian Harris,Bachelorette,Bachelorette 5,Wes,Hayden,32,Musician,Musician,Musicians & Singers,Week 8,4,,1,,,,,,,,,,1,Huntsville,Texas,,,,
Contestant,712,JoJo Fletcher,Bachelorette,Bachelorette 12,Alex,Woytkiw,25,U.S. Marine,U.S. Marine,Military & Civil Service,Week 7,6,,,,,,,,1,,,,1,Oceanside,California,,,,
Contestant,713,JoJo Fletcher,Bachelorette,Bachelorette 12,Ali,Zahiri,27,Bartender,Bartender,Food Service,Week 3,15,,,,,,,,,,,,0,Santa Monica,California,,,,
Contestant,714,JoJo Fletcher,Bachelorette,Bachelorette 12,Brandon,Howell,28,Hipster,Hipster,Entertainment & Recreation,Week 2,18,,,,,,,,,,,,0,Marysville,Washington,,,,
Contestant,715,JoJo Fletcher,Bachelorette,Bachelorette 12,Chad,Johnson,28,Luxury Real Estate Agent,Luxury Real Estate Agent,Real Estate & Interior Design,Week 4,14,,,,,,,1,,,,,1,Jenks,Oklahoma,,,,
Contestant,716,JoJo Fletcher,Bachelorette,Bachelorette 12,Chase,McNary,27,Medical Sales Rep,Medical Sales Representative,Sales,Week 9,3,,,,,,,,,,1,,1,Castle Rock,Colorado,,,,
Contestant,717,JoJo Fletcher,Bachelorette,Bachelorette 12,Christian,Bishop,26,Telecom Consultant,Telecommunications Consultant,Technology & Software,Week 3,16,,,,,,,1,,,,,1,Los Angeles,California,,,,
Contestant,718,JoJo Fletcher,Bachelorette,Bachelorette 12,Coley,Knust,27,Real Estate Consultant,Real Estate Consultant,Real Estate & Interior Design,Week 1,21,,,,,,,,,,,,0,Chicago,Illinois,,,,
Contestant,719,JoJo Fletcher,Bachelorette,Bachelorette 12,Daniel,Maguire,31,Male Model,Male Model,Modeling & Acting,Week 4,12,,,,,,,1,1,,,,2,Lions Bay,Canada,,,,
Contestant,720,JoJo Fletcher,Bachelorette,Bachelorette 12,Derek,Peth,29,Commercial Banker,Commercial Banker,Financial Services & Investing,Week 6,7,,,,,,,,1,,1,,2,Waverly,Iowa,,,,
Contestant,721,JoJo Fletcher,Bachelorette,Bachelorette 12,Evan,Bass,33,Erectile Dysfunction Specialist,Erectile Dysfunction Specialist,Health & Human Services Administration,Week 5,9,,,,,,,1,,,,,1,Hartford,Connecticut,,,,
Contestant,722,JoJo Fletcher,Bachelorette,Bachelorette 12,Grant,Kemp,27,Firefighter,Firefighter,Military & Civil Service,Week 5,10,,,,,,,1,,,,,1,San Francisco,California,,,,
Contestant,723,JoJo Fletcher,Bachelorette,Bachelorette 12,Jake,Patton,26,Landscape Architect,Landscape Architect,Architecture & Engineering,Week 1,22,,,,,,,,,,,,0,Playa Vista,California,,,,
Contestant,724,JoJo Fletcher,Bachelorette,Bachelorette 12,James,Taylor,29,Singer-Songwriter,Singer / Songwriter,Musicians & Singers,Week 7,5,,,,,,,,,,,,0,Denver,Colorado,,,,
Contestant,725,JoJo Fletcher,Bachelorette,Bachelorette 12,James,Fuertes,34,Boxing Club Owner,Boxing Club Owner,Personal Trainers & Coaches,Week 4,13,,,,,,,,,,,,0,Franklin,Tennessee,,,,
Contestant,726,JoJo Fletcher,Bachelorette,Bachelorette 12,James,Spadafore,27,Bachelor Superfan,Bachelor Superfan,Entertainment & Recreation,Week 2,19,,,,,,,,,,,,0,Phoenix,Arizona,,,,
Contestant,727,JoJo Fletcher,Bachelorette,Bachelorette 12,Jonathan,Hamilton,29,Technical Sales Rep,Technical Sales Representative,Sales,Week 1,23,,,,,,,,,,,,0,Vancouver,Canada,,,,
Contestant,728,JoJo Fletcher,Bachelorette,Bachelorette 12,Jordan,Rodgers,27,Former Pro Quarterback,Former Professional Quarterback,Professional Athletics,Winner,1,,,,,,,,,,,,0,Chico,California,,,,
Contestant,729,JoJo Fletcher,Bachelorette,Bachelorette 12,Luke,Pell,31,War Veteran,War Veteran,Military & Civil Service,Week 8,4,,,,,,,,,,,1,1,Burnet,Texas,,,,
Contestant,730,JoJo Fletcher,Bachelorette,Bachelorette 12,Nick,Benvenutti,33,Electrical Engineer,Electrical Engineer,Architecture & Engineering,Week 3,17,,,,,,,,1,,,,1,Carthage,Illinois,,,,
Contestant,731,JoJo Fletcher,Bachelorette,Bachelorette 12,Nick,Sharp,26,Software Salesman,Software Sales,Sales,Week 1,24,,,,,,,,,,,,0,San Francisco,California,,,,
Contestant,732,JoJo Fletcher,Bachelorette,Bachelorette 12,Peter,Medina,26,Staffing Agency Manager,Staffing Agency Manager,Human Resources & Recruiting,Week 1,25,,,,,,,,,,,,0,Rockdale,Illinois,,,,
Contestant,733,JoJo Fletcher,Bachelorette,Bachelorette 12,Robby,Hayes,27,Former Competitive Swimmer,Former Competitive Swimmer,Professional Athletics,Runner-up,2,,,,,,,,1,1,,,2,St. Augustine,Florida,,,,
Contestant,734,JoJo Fletcher,Bachelorette,Bachelorette 12,Sal,DeJulio,28,Operations Manager,Operations Manager,Business & Entrepreneurship,Week 1,26,,,,,,,,,,,,0,Hubbard,Ohio,,,,
Contestant,735,JoJo Fletcher,Bachelorette,Bachelorette 12,Vinny,Ventiera,28,Barber,Barber,Hair & Makeup,Week 5,11,,,,,,,1,1,,,,2,Kings Park,New York,,,,
Contestant,736,JoJo Fletcher,Bachelorette,Bachelorette 12,Wells,Adams,31,Radio DJ,Radio DJ,Entertainment & Recreation,Week 6,8,,,,,,,1,,,,,1,Monterey,California,,,,
Contestant,737,JoJo Fletcher,Bachelorette,Bachelorette 12,Will,Haduch,26,Civil Engineer,Civil Engineer,Architecture & Engineering,Week 2,20,,,,,,,,,,,,0,Jersey City,New Jersey,,,,
Contestant,738,Juan Pablo Galavis,Bachelor,Bachelor 18,Alexis,Morgado,24,Communications Director/NHL Ice Girl,Communications Director / NHL Ice Girl,Public Relations & Communications,Week 1,19,,,,,,,,,,,,0,Tampa,Florida,,,,
Contestant,739,Juan Pablo Galavis,Bachelor,Bachelor 18,Alli,Restko,26,Nanny,Nanny,Child Care & Family Services,Week 5,9,,,,,,,,,,,,0,Orland Park,Illinois,,,,
Contestant,740,Juan Pablo Galavis,Bachelor,Bachelor 18,Amy,Long,27,Local News Reporter,Local News Reporter,Media & Journalism,Week 2,16,,,,,,,,,,,,0,Clermont,Florida,,,,
Contestant,741,Juan Pablo Galavis,Bachelor,Bachelor 18,Amy,Jokinen,31,Massage Therapist,Massage Therapist,Health & Medical Professional,Week 1,20,,,,,,,,,,,,0,Apopka,Florida,,,,
Contestant,742,Juan Pablo Galavis,Bachelor,Bachelor 18,Andi,Dorfman,26,Assistant District Attorney,Assistant District Attorney,Lawyers & Legal Services,Week 9,3,Quit,,,,,,,,,,,0,Buckhead,Georgia,,,,
Contestant,743,Juan Pablo Galavis,Bachelor,Bachelor 18,Ashley,Poe,25,Grade School Teacher,Grade School Teacher,Teaching,Week 1,21,,,,,,,,,,,,0,Roanoke,Texas,,,,
Contestant,744,Juan Pablo Galavis,Bachelor,Bachelor 18,Cassandra,Ferguson,22,Former NBA Dancer,Former NBA Dancer,Professional Athletics,Week 6,8,,,,,,1,,,1,,,2,Shelby Charter Township,Michigan,,,,
Contestant,745,Juan Pablo Galavis,Bachelor,Bachelor 18,Chantel,Forrest,27,Account Manager,Account Manager,Advertising & Marketing,Week 2,17,,,,,,,,,,,,0,Miami,Florida,,,,
Contestant,746,Juan Pablo Galavis,Bachelor,Bachelor 18,Chelsie,Webster,24,Science Educator,Science Educator,Teaching,Week 7,5,,,,,,1,,,,,,1,Lexington,Ohio,,,,
Contestant,747,Juan Pablo Galavis,Bachelor,Bachelor 18,Christine,Llano,23,Police Support Specialist,Police Support Specialist,Military & Civil Service,Week 1,22,,,,,,,,,,,,0,Miami,Florida,,,,
Contestant,748,Juan Pablo Galavis,Bachelor,Bachelor 18,Christy,Hansen,24,Marketing Manager,Marketing Manager,Advertising & Marketing,Week 3,14,,,,,1,,,,,,,1,Aurora,Illinois,,,,
Contestant,749,Juan Pablo Galavis,Bachelor,Bachelor 18,Clare,Crawley,32,Hairstylist,Hair Stylist,Hair & Makeup,Runner-up,2,,,,,1,1,,,,,1,3,Sacramento,California,,,,
Contestant,750,Juan Pablo Galavis,Bachelor,Bachelor 18,Danielle,Ronco,25,Psychiatric Nurse,Psychiatric Nurse,Health & Medical Professional,Week 5,10,,,,,1,,,,,,,1,Litchfield,Illinois,,,,
Contestant,751,Juan Pablo Galavis,Bachelor,Bachelor 18,Elise,Mosca,27,First Grade Teacher,1st Grade Teacher,Teaching,Week 4,12,,,,,1,,,,,,,1,Forty Fort,Pennsylvania,,,,
Contestant,752,Juan Pablo Galavis,Bachelor,Bachelor 18,Kat,Hurd,29,Medical Sales Representative/NBA Dancer,Medical Sales Representative / NBA Dancer,Professional Athletics,Week 6,7,,,,,,,,,,,,0,Iowa City,Iowa,,,,
Contestant,753,Juan Pablo Galavis,Bachelor,Bachelor 18,Kelly,Travis,27,Dog Lover,Dog Lover,Pet & Livestock Services,Week 5,11,,,,,,,,,,,,0,Conyers,Georgia,,,,
Contestant,754,Juan Pablo Galavis,Bachelor,Bachelor 18,Kylie,Lewis,23,Interior Designer,Interior Designer,Real Estate & Interior Design,Week 1,23,,,,,,,,,,,,0,Rockford,Illinois,,,,
Contestant,755,Juan Pablo Galavis,Bachelor,Bachelor 18,Lacy,Faddoul,25,Nursing Home Owner,Nursing Home Owner,Health & Human Services Administration,Week 1,24,,,,,1,,,,,,,1,Antelope Acres,California,,,,
Contestant,756,Juan Pablo Galavis,Bachelor,Bachelor 18,Lauren,Solomon,26,Music Composer,Music Composer,Musicians & Singers,Week 4,13,,,,,,,,,,,,0,Austin,Texas,,,,
Contestant,757,Juan Pablo Galavis,Bachelor,Bachelor 18,Lauren,Higginson,25,Mineral Coordinator,Mineral Coordinator,Energy & Natural Resources,Week 1,25,,,,,,,,,,,,0,Edmond,Oklahoma,,,,
Contestant,758,Juan Pablo Galavis,Bachelor,Bachelor 18,Lucy,Aragon,25,Free Spirit,Free Spirit,Entertainment & Recreation,Week 3,15,,,,,1,,,,,,,1,Santa Barbara,California,,,,
Contestant,759,Juan Pablo Galavis,Bachelor,Bachelor 18,Maggie,Gantt,25,Personal Banker,Personal Banker,Financial Services & Investing,Week 1,26,,,,,,,,,,,,0,Wagener,South Carolina,,,,
Contestant,760,Juan Pablo Galavis,Bachelor,Bachelor 18,Nikki,Ferrell,26,Pediatric Nurse,Pediatric Nurse,Health & Medical Professional,Winner,1,,,,,,,,,,,,0,Kearney,Missouri,,,,
Contestant,761,Juan Pablo Galavis,Bachelor,Bachelor 18,Renee,Oteri,32,Real Estate Agent,Real Estate Agent,Real Estate & Interior Design,Week 8,4,,,,,,,,,,,,0,Sarasota,Florida,,,,
Contestant,762,Juan Pablo Galavis,Bachelor,Bachelor 18,Sharleen,Joynt,29,Opera Singer,Opera Singer,Musicians & Singers,Week 7,6,Quit,,,,,,,,,,,0,Ottawa,Canada,,,,
Contestant,763,Juan Pablo Galavis,Bachelor,Bachelor 18,Valerie,Eredia,26,Personal Trainer,Personal Trainer,Personal Trainers & Coaches,Week 1,27,,,,,,,,,,,,0,Sutter,California,,,,
Contestant,764,Juan Pablo Galavis,Bachelor,Bachelor 18,Victoria,Lima,24,Legal Assistant,Legal Assistant,Lawyers & Legal Services,Week 2,18,,,,,,,,,,,,0,Porto Alegre,Brazil,,,,
Contestant,765,Kaitlyn Bristowe,Bachelorette,Bachelorette 11,Ben,Higgins,26,Software Salesman,Software Sales,Sales,Week 8,3,,,,,,,,,,,1,1,Warsaw,Indiana,,,,
Contestant,766,Kaitlyn Bristowe,Bachelorette,Bachelorette 11,Ben,Zorn,26,Fitness Coach,Fitness Coach,Personal Trainers & Coaches,Week 6,7,,,,,,,,1,,,,1,Falls Church,Virginia,,,,
Contestant,767,Kaitlyn Bristowe,Bachelorette,Bachelorette 11,Bradley,Cox,25,International Auto Shipper,International Automotive Shipper,Automotives,Week 1,21,,,,,,,,,,,,0,Duluth,Georgia,,,,
Contestant,768,Kaitlyn Bristowe,Bachelorette,Bachelorette 11,Brady,Toops,33,Singer/Songwriter,Singer / Songwriter,Musicians & Singers,Week 1,25,Quit,,,,,,,,,,,0,Wauseon,Ohio,,,,
Contestant,769,Kaitlyn Bristowe,Bachelorette,Bachelorette 11,Chris,Strandburg,28,Dentist,Dentist,Physicians & Dentists,Week 7,6,,,,,,,,,,,,0,Granite Bay,California,,,,
Contestant,770,Kaitlyn Bristowe,Bachelorette,Bachelorette 11,Clint,Arlis,27,Architectural Engineer,Architectural Engineer,Architecture & Engineering,Week 3,16,,,,,,,,,,,,0,Batavia,Illinois,,,,
Contestant,771,Kaitlyn Bristowe,Bachelorette,Bachelorette 11,Corey,Stansell,30,Investment Banker,Investment Banker,Financial Services & Investing,Week 4,13,,,,,,,,,,,,0,New York,New York,,,,
Contestant,772,Kaitlyn Bristowe,Bachelorette,Bachelorette 11,Cory,Shivar,35,Residential Developer,Residential Developer,Real Estate & Interior Design,Week 2,18,,,,,,,,,,,,0,Seven Springs,North Carolina,,,,
Contestant,773,Kaitlyn Bristowe,Bachelorette,Bachelorette 11,Daniel,Finney,28,Fashion Designer,Fashion Designer,Fashion Design & Retail,Week 2,19,,,,,,,,,,,,0,Nashville,Tennessee,,,,
Contestant,774,Kaitlyn Bristowe,Bachelorette,Bachelorette 11,David,,28,Real Estate Agent,Real Estate Agent,Real Estate & Interior Design,Week 1,22,,,,,,,,,,,,0,Orlando,Florida,,,,
Contestant,775,Kaitlyn Bristowe,Bachelorette,Bachelorette 11,Ian,Thomson,28,Executive Recruiter,Executive Recruiter,Human Resources & Recruiting,Week 5,12,Quit,,,,,,,,,,,0,Ramsey,New Jersey,,,,
Contestant,776,Kaitlyn Bristowe,Bachelorette,Bachelorette 11,J.J.,Lane,32,Former Investment Banker,Former Investment Banker,Financial Services & Investing,Week 6,9,,,,,,1,,,,,,1,Dacono,Colorado,,,,
Contestant,777,Kaitlyn Bristowe,Bachelorette,Bachelorette 11,Jared,Haibon,26,Restaurant Manager,Restaurant Manager,Food Service,Week 7,4,,,,,,1,1,,,,,2,Warwick,Rhode Island,,,,
Contestant,778,Kaitlyn Bristowe,Bachelorette,Bachelorette 11,Joe,Bailey,28,Insurance Agent,Insurance Agent,Financial Services & Investing,Week 7,5,,,,,,1,,,,,,1,Glasgow,Kentucky,,,,
Contestant,779,Kaitlyn Bristowe,Bachelorette,Bachelorette 11,Jonathan,Holloway,33,Automotive Spokesman,Automotive Spokesman,Automotives,Week 4,14,,,,,,1,,,,,,1,Sylvan Lake,Michigan,,,,
Contestant,780,Kaitlyn Bristowe,Bachelorette,Bachelorette 11,Josh,Seiter,27,Law Student/Exotic Dancer,Law Student / Exotic Danver,Lawyers & Legal Services,Week 1,23,,,,,,,,,,,,0,Chicago,Illinois,,,,
Contestant,781,Kaitlyn Bristowe,Bachelorette,Bachelorette 11,Joshua,Albers,31,Industrial Welder,Industrial Welder,Construction & Trades,Week 5,10,,,,,,1,,,,,,1,Kuna,Idaho,,,,
Contestant,782,Kaitlyn Bristowe,Bachelorette,Bachelorette 11,Justin,Reich,28,Fitness Trainer,Fitness Trainer,Personal Trainers & Coaches,Week 5,11,,,,,,1,,,,,,1,Elgin,Illinois,,,,
Contestant,783,Kaitlyn Bristowe,Bachelorette,Bachelorette 11,Kupah,James,32,Entrepreneur,Entrepreneur,Business & Entrepreneurship,Week 2,20,,,,,,,,,,,,0,Boston,Massachusetts,,,,
Contestant,784,Kaitlyn Bristowe,Bachelorette,Bachelorette 11,Nick,Viall,34,Software Sales Executive,Software Sales Executive,Sales,Runner-up,2,,,,,,,1,,,,,1,Waukesha,Wisconsin,,,,
Contestant,785,Kaitlyn Bristowe,Bachelorette,Bachelorette 11,Ryan,Beckett,32,Realtor,Realtor,Real Estate & Interior Design,Week 4,15,,,,,,,1,,,,,1,Wellington,Florida,,,,
Contestant,786,Kaitlyn Bristowe,Bachelorette,Bachelorette 11,Ryan,McDill,28,Junkyard Specialist,Junkyard Specialist,Construction & Trades,Week 1,26,,,,,,,,,,,,0,Kansas City,Missouri,,,,
Contestant,787,Kaitlyn Bristowe,Bachelorette,Bachelorette 11,Shawn,Booth,28,Personal Trainer,Personal Trainer,Personal Trainers & Coaches,Winner,1,,,,,,,,,,,,0,Windsor Locks,Connecticut,,,,
